ord,date,HCHC,HCHP,TENSION,PAPP
1927,2017-05-23 01:11:00.739352,36465010,39727614,242,180
1928,2017-05-23 01:11:02.949244,36465010,39727614,242,170
1929,2017-05-23 01:11:05.159576,36465010,39727614,242,170
1930,2017-05-23 01:11:07.369731,36465010,39727614,241,180
1931,2017-05-23 01:11:09.579830,36465010,39727614,241,170
1932,2017-05-23 01:11:11.789706,36465010,39727614,241,170
1933,2017-05-23 01:11:14.000169,36465010,39727614,242,180
1934,2017-05-23 01:11:16.209860,36465010,39727614,241,180
1935,2017-05-23 01:11:18.420258,36465011,39727614,242,610
1936,2017-05-23 01:11:20.630086,36465011,39727614,241,230
1937,2017-05-23 01:11:22.840793,36465011,39727614,241,240
1938,2017-05-23 01:11:25.050739,36465011,39727614,241,230
1939,2017-05-23 01:11:27.260653,36465011,39727614,241,240
1940,2017-05-23 01:11:29.471308,36465011,39727614,241,240
1941,2017-05-23 01:11:31.680842,36465011,39727614,241,240
1942,2017-05-23 01:11:33.891630,36465012,39727614,241,230
1943,2017-05-23 01:11:36.101424,36465012,39727614,241,230
1944,2017-05-23 01:11:38.311585,36465012,39727614,242,240
1945,2017-05-23 01:11:40.521721,36465012,39727614,242,230
1946,2017-05-23 01:11:42.731672,36465012,39727614,242,230
1947,2017-05-23 01:11:44.941867,36465012,39727614,242,230
1948,2017-05-23 01:11:47.151868,36465012,39727614,242,230
1949,2017-05-23 01:11:49.362112,36465012,39727614,242,230
1950,2017-05-23 01:11:51.572357,36465013,39727614,242,230
1951,2017-05-23 01:11:53.782641,36465013,39727614,242,230
1952,2017-05-23 01:11:55.992766,36465013,39727614,242,240
1953,2017-05-23 01:11:58.202649,36465013,39727614,242,230
1954,2017-05-23 01:12:00.413185,36465013,39727614,242,230
1955,2017-05-23 01:12:02.622712,36465013,39727614,242,230
1956,2017-05-23 01:12:04.833261,36465013,39727614,242,230
1957,2017-05-23 01:12:07.042856,36465013,39727614,242,230
1958,2017-05-23 01:12:09.253482,36465014,39727614,242,220
1959,2017-05-23 01:12:11.463692,36465014,39727614,242,230
1960,2017-05-23 01:12:13.673543,36465014,39727614,242,230
1961,2017-05-23 01:12:15.883757,36465014,39727614,242,220
1962,2017-05-23 01:12:18.093775,36465014,39727614,242,220
1963,2017-05-23 01:12:20.304379,36465014,39727614,242,220
1964,2017-05-23 01:12:22.514397,36465014,39727614,242,220
1965,2017-05-23 01:12:24.724494,36465014,39727614,242,220
1966,2017-05-23 01:12:26.934597,36465015,39727614,242,230
1967,2017-05-23 01:12:29.144456,36465015,39727614,242,230
1968,2017-05-23 01:12:31.355035,36465015,39727614,242,230
1969,2017-05-23 01:12:33.564905,36465015,39727614,242,230
1970,2017-05-23 01:12:35.775370,36465015,39727614,242,230
1971,2017-05-23 01:12:37.985137,36465015,39727614,242,230
1972,2017-05-23 01:12:40.195542,36465015,39727614,242,230
1973,2017-05-23 01:12:42.405583,36465015,39727614,242,230
1974,2017-05-23 01:12:44.615283,36465015,39727614,242,220
1975,2017-05-23 01:12:46.825598,36465016,39727614,242,230
1976,2017-05-23 01:12:49.035472,36465016,39727614,242,220
1977,2017-05-23 01:12:51.245837,36465016,39727614,242,220
1978,2017-05-23 01:12:53.455674,36465016,39727614,242,220
1979,2017-05-23 01:12:55.666628,36465016,39727614,242,220
1980,2017-05-23 01:12:57.876480,36465016,39727614,242,220
1981,2017-05-23 01:13:00.086308,36465016,39727614,242,220
1982,2017-05-23 01:13:02.296768,36465016,39727614,242,220
1983,2017-05-23 01:13:04.506757,36465016,39727614,242,220
1984,2017-05-23 01:13:06.717244,36465017,39727614,242,230
1985,2017-05-23 01:13:08.926630,36465017,39727614,242,220
1986,2017-05-23 01:13:11.137122,36465017,39727614,242,230
1987,2017-05-23 01:13:13.347291,36465017,39727614,242,220
1988,2017-05-23 01:13:15.557111,36465017,39727614,242,230
1989,2017-05-23 01:13:17.767478,36465017,39727614,242,230
1990,2017-05-23 01:13:19.977329,36465017,39727614,242,220
1991,2017-05-23 01:13:22.187695,36465017,39727614,242,220
1992,2017-05-23 01:13:24.397543,36465017,39727614,241,210
1993,2017-05-23 01:13:26.608272,36465018,39727614,241,220
1994,2017-05-23 01:13:28.818219,36465018,39727614,241,210
1995,2017-05-23 01:13:31.028093,36465018,39727614,241,220
1996,2017-05-23 01:13:33.238779,36465018,39727614,241,220
1997,2017-05-23 01:13:35.448246,36465018,39727614,241,220
1998,2017-05-23 01:13:37.658821,36465018,39727614,241,220
1999,2017-05-23 01:13:39.868695,36465018,39727614,241,220
2000,2017-05-23 01:13:42.079030,36465018,39727614,241,230
2001,2017-05-23 01:13:44.289236,36465018,39727614,241,220
2002,2017-05-23 01:13:46.499125,36465019,39727614,241,220
2003,2017-05-23 01:13:48.709502,36465019,39727614,241,230
2004,2017-05-23 01:13:50.919354,36465019,39727614,241,220
2005,2017-05-23 01:13:53.130135,36465019,39727614,240,220
2006,2017-05-23 01:13:55.339792,36465019,39727614,239,220
2007,2017-05-23 01:13:57.550107,36465019,39727614,241,230
2008,2017-05-23 01:13:59.760065,36465019,39727614,241,220
2009,2017-05-23 01:14:01.970076,36465019,39727614,241,220
2010,2017-05-23 01:14:04.180588,36465020,39727614,241,220
2011,2017-05-23 01:14:06.390360,36465020,39727614,241,220
2012,2017-05-23 01:14:08.600953,36465020,39727614,241,230
2013,2017-05-23 01:14:10.810740,36465020,39727614,241,230
2014,2017-05-23 01:14:13.021237,36465020,39727614,241,220
2015,2017-05-23 01:14:15.230987,36465020,39727614,241,220
2016,2017-05-23 01:14:17.440999,36465020,39727614,241,220
2017,2017-05-23 01:14:19.651220,36465020,39727614,241,220
2018,2017-05-23 01:14:21.861210,36465020,39727614,241,220
2019,2017-05-23 01:14:24.071396,36465021,39727614,241,220
2020,2017-05-23 01:14:26.281653,36465021,39727614,241,220
2021,2017-05-23 01:14:28.491924,36465021,39727614,241,220
2022,2017-05-23 01:14:30.701903,36465021,39727614,241,230
2023,2017-05-23 01:14:32.911974,36465021,39727614,240,220
2024,2017-05-23 01:14:35.122497,36465021,39727614,240,220
2025,2017-05-23 01:14:37.332366,36465021,39727614,240,220
2026,2017-05-23 01:14:39.542344,36465021,39727614,240,220
2027,2017-05-23 01:14:41.752207,36465021,39727614,240,220
2028,2017-05-23 01:14:43.962735,36465022,39727614,241,220
2029,2017-05-23 01:14:46.172899,36465022,39727614,241,220
2030,2017-05-23 01:14:48.382959,36465022,39727614,241,220
2031,2017-05-23 01:14:50.593142,36465022,39727614,241,220
2032,2017-05-23 01:14:52.803066,36465022,39727614,241,220
2033,2017-05-23 01:14:55.013914,36465022,39727614,241,220
2034,2017-05-23 01:14:57.223714,36465022,39727614,241,230
2035,2017-05-23 01:14:59.434072,36465022,39727614,241,230
2036,2017-05-23 01:15:01.643826,36465022,39727614,241,220
2037,2017-05-23 01:15:03.858690,36465023,39727614,241,220
2038,2017-05-23 01:15:06.064221,36465023,39727614,241,220
2039,2017-05-23 01:15:08.274080,36465023,39727614,241,240
2040,2017-05-23 01:15:10.484189,36465023,39727614,241,220
2041,2017-05-23 01:15:12.694007,36465023,39727614,241,220
2042,2017-05-23 01:15:14.904836,36465023,39727614,241,220
2043,2017-05-23 01:15:17.114912,36465023,39727614,241,220
2044,2017-05-23 01:15:19.324710,36465023,39727614,241,220
2045,2017-05-23 01:15:21.534991,36465023,39727614,241,220
2046,2017-05-23 01:15:23.744884,36465024,39727614,241,220
2047,2017-05-23 01:15:25.955506,36465024,39727614,241,230
2048,2017-05-23 01:15:28.165006,36465024,39727614,241,230
2049,2017-05-23 01:15:30.375680,36465024,39727614,241,230
2050,2017-05-23 01:15:32.585662,36465024,39727614,241,220
2051,2017-05-23 01:15:34.795498,36465024,39727614,241,220
2052,2017-05-23 01:15:37.005863,36465024,39727614,241,210
2053,2017-05-23 01:15:39.216104,36465024,39727614,241,220
2054,2017-05-23 01:15:41.426069,36465024,39727614,241,230
2055,2017-05-23 01:15:43.635931,36465025,39727614,241,230
2056,2017-05-23 01:15:45.846462,36465025,39727614,241,220
2057,2017-05-23 01:15:48.056753,36465025,39727614,241,220
2058,2017-05-23 01:15:50.266503,36465025,39727614,241,220
2059,2017-05-23 01:15:52.476917,36465025,39727614,241,220
2060,2017-05-23 01:15:54.686632,36465025,39727614,241,220
2061,2017-05-23 01:15:56.897567,36465025,39727614,241,230
2062,2017-05-23 01:15:59.106850,36465025,39727614,241,220
2063,2017-05-23 01:16:01.317587,36465026,39727614,241,220
2064,2017-05-23 01:16:03.527616,36465026,39727614,241,220
2065,2017-05-23 01:16:05.737477,36465026,39727614,241,220
2066,2017-05-23 01:16:07.947922,36465026,39727614,241,220
2067,2017-05-23 01:16:10.157766,36465026,39727614,241,230
2068,2017-05-23 01:16:12.368255,36465026,39727614,241,220
2069,2017-05-23 01:16:14.578193,36465026,39727614,241,230
2070,2017-05-23 01:16:16.788628,36465026,39727614,241,230
2071,2017-05-23 01:16:18.998440,36465026,39727614,241,220
2072,2017-05-23 01:16:21.208498,36465027,39727614,241,220
2073,2017-05-23 01:16:23.418825,36465027,39727614,241,220
2074,2017-05-23 01:16:25.628505,36465027,39727614,241,220
2075,2017-05-23 01:16:27.838862,36465027,39727614,241,220
2076,2017-05-23 01:16:30.048708,36465027,39727614,241,220
2077,2017-05-23 01:16:32.259387,36465027,39727614,241,220
2078,2017-05-23 01:16:34.469368,36465027,39727614,241,220
2079,2017-05-23 01:16:36.679263,36465027,39727614,241,220
2080,2017-05-23 01:16:38.889964,36465027,39727614,241,220
2081,2017-05-23 01:16:41.099702,36465028,39727614,241,220
2082,2017-05-23 01:16:43.310113,36465028,39727614,241,230
2083,2017-05-23 01:16:45.519985,36465028,39727614,241,230
2084,2017-05-23 01:16:47.730319,36465028,39727614,241,220
2085,2017-05-23 01:16:49.940299,36465028,39727614,241,220
2086,2017-05-23 01:16:52.150187,36465028,39727614,241,220
2087,2017-05-23 01:16:54.360494,36465028,39727614,241,220
2088,2017-05-23 01:16:56.570331,36465028,39727614,241,220
2089,2017-05-23 01:16:58.780704,36465028,39727614,241,220
2090,2017-05-23 01:17:00.990926,36465029,39727614,241,210
2091,2017-05-23 01:17:03.201247,36465029,39727614,241,230
2092,2017-05-23 01:17:05.411350,36465029,39727614,241,220
2093,2017-05-23 01:17:07.621293,36465029,39727614,241,220
2094,2017-05-23 01:17:09.831644,36465029,39727614,241,220
2095,2017-05-23 01:17:12.041333,36465029,39727614,241,220
2096,2017-05-23 01:17:14.251633,36465029,39727614,241,220
2097,2017-05-23 01:17:16.461545,36465029,39727614,241,220
2098,2017-05-23 01:17:18.672063,36465029,39727614,241,210
2099,2017-05-23 01:17:20.882194,36465030,39727614,241,220
2100,2017-05-23 01:17:23.092038,36465030,39727614,241,220
2101,2017-05-23 01:17:25.302373,36465030,39727614,241,220
2102,2017-05-23 01:17:27.512247,36465030,39727614,241,220
2103,2017-05-23 01:17:29.722916,36465030,39727614,241,230
2104,2017-05-23 01:17:31.932810,36465030,39727614,241,220
2105,2017-05-23 01:17:34.143093,36465030,39727614,241,220
2106,2017-05-23 01:17:36.353139,36465030,39727614,241,220
2107,2017-05-23 01:17:38.562997,36465030,39727614,241,220
2108,2017-05-23 01:17:40.773484,36465031,39727614,241,220
2109,2017-05-23 01:17:42.983170,36465031,39727614,241,220
2110,2017-05-23 01:17:45.193500,36465031,39727614,241,220
2111,2017-05-23 01:17:47.403372,36465031,39727614,241,220
2112,2017-05-23 01:17:49.613922,36465031,39727614,241,220
2113,2017-05-23 01:17:51.824236,36465031,39727614,241,220
2114,2017-05-23 01:17:54.033888,36465031,39727614,241,220
2115,2017-05-23 01:17:56.244203,36465031,39727614,241,230
2116,2017-05-23 01:17:58.454042,36465031,39727614,241,230
2117,2017-05-23 01:18:00.665015,36465032,39727614,241,230
2118,2017-05-23 01:18:02.874687,36465032,39727614,241,220
2119,2017-05-23 01:18:05.084976,36465032,39727614,241,220
2120,2017-05-23 01:18:07.294971,36465032,39727614,241,220
2121,2017-05-23 01:18:09.504918,36465032,39727614,241,220
2122,2017-05-23 01:18:11.715176,36465032,39727614,241,220
2123,2017-05-23 01:18:13.925403,36465032,39727614,241,220
2124,2017-05-23 01:18:16.135539,36465032,39727614,241,220
2125,2017-05-23 01:18:18.345604,36465032,39727614,241,220
2126,2017-05-23 01:18:20.555747,36465033,39727614,241,220
2127,2017-05-23 01:18:22.765897,36465033,39727614,241,220
2128,2017-05-23 01:18:24.975741,36465033,39727614,241,220
2129,2017-05-23 01:18:27.186061,36465033,39727614,241,230
2130,2017-05-23 01:18:29.395957,36465033,39727614,241,230
2131,2017-05-23 01:18:31.606643,36465033,39727614,241,230
2132,2017-05-23 01:18:33.816525,36465033,39727614,241,230
2133,2017-05-23 01:18:36.026882,36465033,39727614,241,220
2134,2017-05-23 01:18:38.236933,36465034,39727614,241,210
2135,2017-05-23 01:18:40.446670,36465034,39727614,242,220
2136,2017-05-23 01:18:42.657396,36465034,39727614,241,220
2137,2017-05-23 01:18:44.867098,36465034,39727614,241,220
2138,2017-05-23 01:18:47.077704,36465034,39727614,242,220
2139,2017-05-23 01:18:49.287025,36465034,39727614,241,220
2140,2017-05-23 01:18:51.497977,36465034,39727614,242,220
2141,2017-05-23 01:18:53.707864,36465034,39727614,241,220
2142,2017-05-23 01:18:55.917718,36465034,39727614,242,220
2143,2017-05-23 01:18:58.128079,36465035,39727614,242,230
2144,2017-05-23 01:19:00.337981,36465035,39727614,241,230
2145,2017-05-23 01:19:02.548738,36465035,39727614,242,220
2146,2017-05-23 01:19:04.758003,36465035,39727614,242,220
2147,2017-05-23 01:19:06.968696,36465035,39727614,242,230
2148,2017-05-23 01:19:09.178721,36465035,39727614,241,220
2149,2017-05-23 01:19:11.388591,36465035,39727614,242,220
2150,2017-05-23 01:19:13.599114,36465035,39727614,242,230
2151,2017-05-23 01:19:15.808948,36465035,39727614,242,230
2152,2017-05-23 01:19:18.019093,36465036,39727614,242,220
2153,2017-05-23 01:19:20.229301,36465036,39727614,242,220
2154,2017-05-23 01:19:22.439505,36465036,39727614,242,220
2155,2017-05-23 01:19:24.649621,36465036,39727614,241,220
2156,2017-05-23 01:19:26.859469,36465036,39727614,241,230
2157,2017-05-23 01:19:29.069765,36465036,39727614,242,220
2158,2017-05-23 01:19:31.279654,36465036,39727614,241,220
2159,2017-05-23 01:19:33.490585,36465036,39727614,241,220
2160,2017-05-23 01:19:35.700222,36465036,39727614,242,220
2161,2017-05-23 01:19:37.910604,36465037,39727614,242,230
2162,2017-05-23 01:19:40.120668,36465037,39727614,242,230
2163,2017-05-23 01:19:42.330585,36465037,39727614,242,220
2164,2017-05-23 01:19:44.541047,36465037,39727614,242,240
2165,2017-05-23 01:19:46.750889,36465037,39727614,242,220
2166,2017-05-23 01:19:48.961369,36465037,39727614,242,220
2167,2017-05-23 01:19:51.171266,36465037,39727614,242,220
2168,2017-05-23 01:19:53.381355,36465037,39727614,242,220
2169,2017-05-23 01:19:55.591459,36465037,39727614,242,230
2170,2017-05-23 01:19:57.801382,36465038,39727614,242,220
2171,2017-05-23 01:20:00.011824,36465038,39727614,242,220
2172,2017-05-23 01:20:02.221511,36465038,39727614,242,220
2173,2017-05-23 01:20:04.432266,36465038,39727614,242,220
2174,2017-05-23 01:20:06.641729,36465038,39727614,242,220
2175,2017-05-23 01:20:08.852409,36465038,39727614,242,220
2176,2017-05-23 01:20:11.062401,36465038,39727614,242,220
2177,2017-05-23 01:20:13.272381,36465038,39727614,242,220
2178,2017-05-23 01:20:15.482898,36465038,39727614,242,230
2179,2017-05-23 01:20:17.692797,36465039,39727614,242,220
2180,2017-05-23 01:20:19.903273,36465039,39727614,242,230
2181,2017-05-23 01:20:22.112641,36465039,39727614,242,220
2182,2017-05-23 01:20:24.323206,36465039,39727614,242,220
2183,2017-05-23 01:20:26.533468,36465039,39727614,242,230
2184,2017-05-23 01:20:28.743324,36465039,39727614,242,220
2185,2017-05-23 01:20:30.953514,36465039,39727614,242,220
2186,2017-05-23 01:20:33.163390,36465039,39727614,242,220
2187,2017-05-23 01:20:35.373746,36465039,39727614,242,220
2188,2017-05-23 01:20:37.583989,36465040,39727614,242,220
2189,2017-05-23 01:20:39.794298,36465040,39727614,242,220
2190,2017-05-23 01:20:42.004392,36465040,39727614,242,220
2191,2017-05-23 01:20:44.214242,36465040,39727614,242,230
2192,2017-05-23 01:20:46.424824,36465040,39727614,242,230
2193,2017-05-23 01:20:48.639722,36465040,39727614,242,220
2194,2017-05-23 01:20:50.845166,36465040,39727614,242,220
2195,2017-05-23 01:20:53.055032,36465040,39727614,242,240
2196,2017-05-23 01:20:55.265067,36465041,39727614,242,230
2197,2017-05-23 01:20:57.475218,36465041,39727614,242,220
2198,2017-05-23 01:20:59.685070,36465041,39727614,242,230
2199,2017-05-23 01:21:01.895436,36465041,39727614,242,220
2200,2017-05-23 01:21:04.105287,36465041,39727614,242,220
2201,2017-05-23 01:21:06.315954,36465041,39727614,242,220
2202,2017-05-23 01:21:08.525476,36465041,39727614,242,220
2203,2017-05-23 01:21:10.736457,36465041,39727614,242,230
2204,2017-05-23 01:21:12.946243,36465041,39727614,242,220
2205,2017-05-23 01:21:15.156095,36465042,39727614,243,220
2206,2017-05-23 01:21:17.366553,36465042,39727614,242,220
2207,2017-05-23 01:21:19.576396,36465042,39727614,242,220
2208,2017-05-23 01:21:21.786508,36465042,39727614,242,220
2209,2017-05-23 01:21:23.996339,36465042,39727614,242,230
2210,2017-05-23 01:21:26.206915,36465042,39727614,242,230
2211,2017-05-23 01:21:28.417087,36465042,39727614,242,230
2212,2017-05-23 01:21:30.626926,36465042,39727614,242,230
2213,2017-05-23 01:21:32.837377,36465042,39727614,242,220
2214,2017-05-23 01:21:35.047216,36465043,39727614,242,220
2215,2017-05-23 01:21:37.257841,36465043,39727614,242,220
2216,2017-05-23 01:21:39.467921,36465043,39727614,242,220
2217,2017-05-23 01:21:41.678013,36465043,39727614,242,230
2218,2017-05-23 01:21:43.888016,36465043,39727614,242,220
2219,2017-05-23 01:21:46.097837,36465043,39727614,242,220
2220,2017-05-23 01:21:48.308228,36465043,39727614,241,220
2221,2017-05-23 01:21:50.518254,36465043,39727614,241,220
2222,2017-05-23 01:21:52.728824,36465043,39727614,242,220
2223,2017-05-23 01:21:54.938640,36465044,39727614,242,230
2224,2017-05-23 01:21:57.149190,36465044,39727614,242,220
2225,2017-05-23 01:21:59.359048,36465044,39727614,242,220
2226,2017-05-23 01:22:01.568783,36465044,39727614,242,230
2227,2017-05-23 01:22:03.779088,36465044,39727614,242,220
2228,2017-05-23 01:22:05.988966,36465044,39727614,242,220
2229,2017-05-23 01:22:08.199345,36465044,39727614,242,230
2230,2017-05-23 01:22:10.409175,36465044,39727614,242,220
2231,2017-05-23 01:22:12.619846,36465044,39727614,242,230
2232,2017-05-23 01:22:14.829952,36465045,39727614,242,220
2233,2017-05-23 01:22:17.039848,36465045,39727614,242,220
2234,2017-05-23 01:22:19.250365,36465045,39727614,242,220
2235,2017-05-23 01:22:21.460101,36465045,39727614,242,220
2236,2017-05-23 01:22:23.670694,36465045,39727614,242,220
2237,2017-05-23 01:22:25.880512,36465045,39727614,242,220
2238,2017-05-23 01:22:28.090681,36465045,39727614,242,220
2239,2017-05-23 01:22:30.300884,36465045,39727614,242,220
2240,2017-05-23 01:22:32.510671,36465045,39727614,242,230
2241,2017-05-23 01:22:34.720976,36465046,39727614,242,220
2242,2017-05-23 01:22:36.930819,36465046,39727614,242,230
2243,2017-05-23 01:22:39.141827,36465046,39727614,242,230
2244,2017-05-23 01:22:41.351411,36465046,39727614,242,230
2245,2017-05-23 01:22:43.561700,36465046,39727614,242,230
2246,2017-05-23 01:22:45.771714,36465046,39727614,242,220
2247,2017-05-23 01:22:47.981594,36465046,39727614,242,220
2248,2017-05-23 01:22:50.192136,36465046,39727614,242,220
2249,2017-05-23 01:22:52.402026,36465046,39727614,242,220
2250,2017-05-23 01:22:54.612601,36465047,39727614,242,220
2251,2017-05-23 01:22:56.822386,36465047,39727614,242,220
2252,2017-05-23 01:22:59.032781,36465047,39727614,242,220
