ord,date,HCHC,HCHP,PTEC,TENSION,PAPP
27922,2017-05-26 17:08:33.133922,36478728,39743857,HP..,243,590
27923,2017-05-26 17:08:35.343693,36478728,39743858,HP..,244,590
27924,2017-05-26 17:08:37.554368,36478728,39743858,HP..,244,600
27925,2017-05-26 17:08:39.764053,36478728,39743858,HP..,244,600
27926,2017-05-26 17:08:41.974574,36478728,39743859,HP..,244,590
27927,2017-05-26 17:08:44.184081,36478728,39743859,HP..,244,590
27928,2017-05-26 17:08:46.394620,36478728,39743859,HP..,244,590
27929,2017-05-26 17:08:48.604722,36478728,39743860,HP..,244,600
27930,2017-05-26 17:08:50.814723,36478728,39743860,HP..,245,600
27931,2017-05-26 17:08:53.024935,36478728,39743860,HP..,245,600
27932,2017-05-26 17:08:55.234923,36478728,39743861,HP..,244,600
27933,2017-05-26 17:08:57.445151,36478728,39743861,HP..,244,590
27934,2017-05-26 17:08:59.655611,36478728,39743861,HP..,244,590
27935,2017-05-26 17:09:01.865735,36478728,39743862,HP..,243,590
27936,2017-05-26 17:09:04.075678,36478728,39743862,HP..,244,600
27937,2017-05-26 17:09:06.285551,36478728,39743862,HP..,244,600
27938,2017-05-26 17:09:08.496063,36478728,39743863,HP..,243,590
27939,2017-05-26 17:09:10.705957,36478728,39743863,HP..,243,590
27940,2017-05-26 17:09:12.916052,36478728,39743863,HP..,243,590
27941,2017-05-26 17:09:15.125916,36478728,39743864,HP..,243,590
27942,2017-05-26 17:09:17.336469,36478728,39743864,HP..,244,600
27943,2017-05-26 17:09:19.546568,36478728,39743864,HP..,244,600
27944,2017-05-26 17:09:21.756463,36478728,39743865,HP..,243,600
27945,2017-05-26 17:09:23.966947,36478728,39743865,HP..,243,590
27946,2017-05-26 17:09:26.176784,36478728,39743865,HP..,243,580
27947,2017-05-26 17:09:28.387365,36478728,39743866,HP..,243,590
27948,2017-05-26 17:09:30.596872,36478728,39743866,HP..,243,590
27949,2017-05-26 17:09:32.807546,36478728,39743866,HP..,243,590
27950,2017-05-26 17:09:35.017500,36478728,39743867,HP..,243,590
27951,2017-05-26 17:09:37.227384,36478728,39743867,HP..,243,590
27952,2017-05-26 17:09:39.437928,36478728,39743867,HP..,243,590
27953,2017-05-26 17:09:41.647815,36478728,39743868,HP..,243,590
27954,2017-05-26 17:09:43.857915,36478728,39743868,HP..,243,590
27955,2017-05-26 17:09:46.068376,36478728,39743868,HP..,243,590
27956,2017-05-26 17:09:48.278579,36478728,39743869,HP..,243,590
27957,2017-05-26 17:09:50.488418,36478728,39743869,HP..,243,590
27958,2017-05-26 17:09:52.698254,36478728,39743869,HP..,243,590
27959,2017-05-26 17:09:54.908637,36478728,39743870,HP..,243,590
27960,2017-05-26 17:09:57.118481,36478728,39743870,HP..,243,590
27961,2017-05-26 17:09:59.329200,36478728,39743870,HP..,243,590
27962,2017-05-26 17:10:01.538712,36478728,39743871,HP..,243,590
27963,2017-05-26 17:10:03.749338,36478728,39743871,HP..,243,590
27964,2017-05-26 17:10:05.959400,36478728,39743871,HP..,243,590
27965,2017-05-26 17:10:08.169385,36478728,39743872,HP..,243,590
27966,2017-05-26 17:10:10.379787,36478728,39743872,HP..,243,590
27967,2017-05-26 17:10:12.589819,36478728,39743872,HP..,243,590
27968,2017-05-26 17:10:14.799746,36478728,39743873,HP..,243,590
27969,2017-05-26 17:10:17.009656,36478728,39743873,HP..,244,590
27970,2017-05-26 17:10:19.220418,36478728,39743873,HP..,243,600
27971,2017-05-26 17:10:21.430436,36478728,39743874,HP..,243,590
27972,2017-05-26 17:10:23.640293,36478728,39743874,HP..,243,590
27973,2017-05-26 17:10:25.855584,36478728,39743874,HP..,243,590
27974,2017-05-26 17:10:28.060471,36478728,39743875,HP..,243,590
27975,2017-05-26 17:10:30.271084,36478728,39743875,HP..,244,600
27976,2017-05-26 17:10:32.480585,36478728,39743875,HP..,245,600
27977,2017-05-26 17:10:34.691253,36478728,39743876,HP..,245,600
27978,2017-05-26 17:10:36.901232,36478728,39743876,HP..,244,590
27979,2017-05-26 17:10:39.111073,36478728,39743876,HP..,244,600
27980,2017-05-26 17:10:41.321648,36478728,39743877,HP..,244,600
27981,2017-05-26 17:10:43.531643,36478728,39743877,HP..,244,590
27982,2017-05-26 17:10:45.741604,36478728,39743877,HP..,244,590
27983,2017-05-26 17:10:47.951693,36478728,39743878,HP..,244,600
27984,2017-05-26 17:10:50.162021,36478728,39743878,HP..,244,600
27985,2017-05-26 17:10:52.372336,36478728,39743878,HP..,244,590
27986,2017-05-26 17:10:54.582104,36478728,39743879,HP..,244,600
27987,2017-05-26 17:10:56.792307,36478728,39743879,HP..,244,590
27988,2017-05-26 17:10:59.002211,36478728,39743879,HP..,244,600
27989,2017-05-26 17:11:01.212936,36478728,39743880,HP..,244,600
27990,2017-05-26 17:11:03.422430,36478728,39743880,HP..,244,600
27991,2017-05-26 17:11:05.633117,36478728,39743880,HP..,243,600
27992,2017-05-26 17:11:07.843102,36478728,39743881,HP..,243,590
27993,2017-05-26 17:11:10.053030,36478728,39743881,HP..,244,590
27994,2017-05-26 17:11:12.263494,36478728,39743881,HP..,244,590
27995,2017-05-26 17:11:14.473491,36478728,39743882,HP..,244,590
27996,2017-05-26 17:11:16.683991,36478728,39743882,HP..,244,590
27997,2017-05-26 17:11:18.893352,36478728,39743882,HP..,244,590
27998,2017-05-26 17:11:21.104009,36478728,39743883,HP..,244,600
27999,2017-05-26 17:11:23.314018,36478728,39743883,HP..,244,590
28000,2017-05-26 17:11:25.523862,36478728,39743883,HP..,244,590
28001,2017-05-26 17:11:27.734181,36478728,39743884,HP..,244,590
28002,2017-05-26 17:11:29.944054,36478728,39743884,HP..,244,590
28003,2017-05-26 17:11:32.154417,36478728,39743884,HP..,244,600
28004,2017-05-26 17:11:34.364281,36478728,39743885,HP..,244,600
28005,2017-05-26 17:11:36.575002,36478728,39743885,HP..,244,600
28006,2017-05-26 17:11:38.785031,36478728,39743885,HP..,244,590
28007,2017-05-26 17:11:40.994783,36478728,39743886,HP..,244,590
28008,2017-05-26 17:11:43.205345,36478728,39743886,HP..,244,590
28009,2017-05-26 17:11:45.415220,36478728,39743886,HP..,244,590
28010,2017-05-26 17:11:47.625787,36478728,39743887,HP..,244,600
28011,2017-05-26 17:11:49.835679,36478728,39743887,HP..,244,600
28012,2017-05-26 17:11:52.045763,36478728,39743887,HP..,244,590
28013,2017-05-26 17:11:54.255961,36478728,39743888,HP..,244,600
28014,2017-05-26 17:11:56.465801,36478728,39743888,HP..,244,590
28015,2017-05-26 17:11:58.676183,36478728,39743888,HP..,244,590
28016,2017-05-26 17:12:00.886025,36478728,39743889,HP..,245,600
28017,2017-05-26 17:12:03.096836,36478728,39743889,HP..,245,600
28018,2017-05-26 17:12:05.306476,36478728,39743889,HP..,245,600
28019,2017-05-26 17:12:07.517038,36478728,39743890,HP..,240,580
28020,2017-05-26 17:12:09.726798,36478728,39743890,HP..,239,570
28021,2017-05-26 17:12:11.936739,36478728,39743891,HP..,239,570
28022,2017-05-26 17:12:14.147185,36478728,39743891,HP..,239,570
28023,2017-05-26 17:12:16.357190,36478728,39743891,HP..,239,570
28024,2017-05-26 17:12:18.567152,36478728,39743891,HP..,239,580
28025,2017-05-26 17:12:20.777647,36478728,39743892,HP..,239,580
28026,2017-05-26 17:12:22.987550,36478728,39743892,HP..,239,570
28027,2017-05-26 17:12:25.197822,36478728,39743892,HP..,239,570
28028,2017-05-26 17:12:27.407565,36478728,39743893,HP..,239,570
28029,2017-05-26 17:12:29.617926,36478728,39743893,HP..,239,570
28030,2017-05-26 17:12:31.827747,36478728,39743893,HP..,239,570
28031,2017-05-26 17:12:34.038115,36478728,39743894,HP..,239,570
28032,2017-05-26 17:12:36.247948,36478728,39743894,HP..,239,580
28033,2017-05-26 17:12:38.458624,36478728,39743894,HP..,238,570
28034,2017-05-26 17:12:40.668620,36478728,39743895,HP..,237,570
28035,2017-05-26 17:12:42.878642,36478728,39743895,HP..,238,570
28036,2017-05-26 17:12:45.089064,36478728,39743895,HP..,238,560
28037,2017-05-26 17:12:47.299032,36478728,39743896,HP..,238,570
28038,2017-05-26 17:12:49.509500,36478728,39743896,HP..,238,570
28039,2017-05-26 17:12:51.718876,36478728,39743896,HP..,238,570
28040,2017-05-26 17:12:53.929513,36478728,39743897,HP..,238,590
28041,2017-05-26 17:12:56.139562,36478728,39743897,HP..,238,560
28042,2017-05-26 17:12:58.349543,36478728,39743897,HP..,238,590
28043,2017-05-26 17:13:00.559748,36478728,39743898,HP..,238,560
28044,2017-05-26 17:13:02.769592,36478728,39743898,HP..,238,570
28045,2017-05-26 17:13:04.980334,36478728,39743898,HP..,238,570
28046,2017-05-26 17:13:07.190181,36478728,39743899,HP..,238,570
28047,2017-05-26 17:13:09.400470,36478728,39743899,HP..,238,570
28048,2017-05-26 17:13:11.610478,36478728,39743899,HP..,242,590
28049,2017-05-26 17:13:13.820366,36478728,39743899,HP..,242,590
28050,2017-05-26 17:13:16.030898,36478728,39743900,HP..,242,590
28051,2017-05-26 17:13:18.240572,36478728,39743900,HP..,243,600
28052,2017-05-26 17:13:20.451105,36478728,39743901,HP..,243,590
28053,2017-05-26 17:13:22.660753,36478728,39743901,HP..,243,590
28054,2017-05-26 17:13:24.871341,36478728,39743901,HP..,243,600
28055,2017-05-26 17:13:27.081581,36478728,39743902,HP..,243,590
28056,2017-05-26 17:13:29.291398,36478728,39743902,HP..,243,590
28057,2017-05-26 17:13:31.501620,36478728,39743902,HP..,243,590
28058,2017-05-26 17:13:33.711606,36478728,39743903,HP..,243,590
28059,2017-05-26 17:13:35.922384,36478728,39743903,HP..,243,590
28060,2017-05-26 17:13:38.132084,36478728,39743903,HP..,243,580
28061,2017-05-26 17:13:40.342632,36478728,39743904,HP..,243,590
28062,2017-05-26 17:13:42.552475,36478728,39743904,HP..,244,590
28063,2017-05-26 17:13:44.762325,36478728,39743904,HP..,243,590
28064,2017-05-26 17:13:46.972893,36478728,39743905,HP..,243,590
28065,2017-05-26 17:13:49.182801,36478728,39743905,HP..,243,590
28066,2017-05-26 17:13:51.393174,36478728,39743905,HP..,243,600
28067,2017-05-26 17:13:53.603050,36478728,39743906,HP..,242,580
28068,2017-05-26 17:13:55.813146,36478728,39743906,HP..,242,590
28069,2017-05-26 17:13:58.023300,36478728,39743906,HP..,242,590
28070,2017-05-26 17:14:00.233160,36478728,39743907,HP..,242,580
28071,2017-05-26 17:14:02.443469,36478728,39743907,HP..,243,590
28072,2017-05-26 17:14:04.653295,36478728,39743907,HP..,243,600
28073,2017-05-26 17:14:06.863654,36478728,39743908,HP..,243,600
28074,2017-05-26 17:14:09.073627,36478728,39743908,HP..,243,600
28075,2017-05-26 17:14:11.284271,36478728,39743908,HP..,242,590
28076,2017-05-26 17:14:13.494218,36478728,39743909,HP..,242,580
28077,2017-05-26 17:14:15.704059,36478728,39743909,HP..,241,580
28078,2017-05-26 17:14:17.914595,36478728,39743909,HP..,241,580
28079,2017-05-26 17:14:20.124490,36478728,39743910,HP..,241,590
28080,2017-05-26 17:14:22.334578,36478728,39743910,HP..,241,590
28081,2017-05-26 17:14:24.544488,36478728,39743910,HP..,241,580
28082,2017-05-26 17:14:26.755053,36478728,39743911,HP..,241,580
28083,2017-05-26 17:14:28.965154,36478728,39743911,HP..,241,580
28084,2017-05-26 17:14:31.174982,36478728,39743911,HP..,241,590
28085,2017-05-26 17:14:33.385492,36478728,39743912,HP..,242,600
28086,2017-05-26 17:14:35.595309,36478728,39743912,HP..,241,600
28087,2017-05-26 17:14:37.805500,36478728,39743912,HP..,241,590
28088,2017-05-26 17:14:40.015396,36478728,39743913,HP..,241,580
28089,2017-05-26 17:14:42.226070,36478728,39743913,HP..,241,590
28090,2017-05-26 17:14:44.436100,36478728,39743913,HP..,241,580
28091,2017-05-26 17:14:46.645907,36478728,39743914,HP..,241,580
28092,2017-05-26 17:14:48.856473,36478728,39743914,HP..,241,580
28093,2017-05-26 17:14:51.066322,36478728,39743914,HP..,241,580
28094,2017-05-26 17:14:53.276422,36478728,39743915,HP..,242,580
28095,2017-05-26 17:14:55.486885,36478728,39743915,HP..,242,580
28096,2017-05-26 17:14:57.697090,36478728,39743915,HP..,242,590
28097,2017-05-26 17:14:59.907095,36478728,39743916,HP..,242,580
28098,2017-05-26 17:15:02.116959,36478728,39743916,HP..,244,600
28099,2017-05-26 17:15:04.327312,36478728,39743916,HP..,244,610
28100,2017-05-26 17:15:06.537034,36478728,39743917,HP..,244,600
28101,2017-05-26 17:15:08.747346,36478728,39743917,HP..,244,590
28102,2017-05-26 17:15:10.957248,36478728,39743917,HP..,244,590
28103,2017-05-26 17:15:13.167911,36478728,39743918,HP..,244,590
28104,2017-05-26 17:15:15.377931,36478728,39743918,HP..,243,590
28105,2017-05-26 17:15:17.587939,36478728,39743918,HP..,243,590
28106,2017-05-26 17:15:19.798257,36478728,39743918,HP..,243,590
28107,2017-05-26 17:15:22.008164,36478728,39743919,HP..,243,590
28108,2017-05-26 17:15:24.218278,36478728,39743919,HP..,243,590
28109,2017-05-26 17:15:26.428187,36478728,39743920,HP..,243,590
28110,2017-05-26 17:15:28.638711,36478728,39743920,HP..,243,590
28111,2017-05-26 17:15:30.848835,36478728,39743920,HP..,243,590
28112,2017-05-26 17:15:33.058675,36478728,39743921,HP..,244,600
28113,2017-05-26 17:15:35.269147,36478728,39743921,HP..,244,590
28114,2017-05-26 17:15:37.478880,36478728,39743921,HP..,244,590
28115,2017-05-26 17:15:39.689554,36478728,39743921,HP..,243,590
28116,2017-05-26 17:15:41.899109,36478728,39743922,HP..,243,580
28117,2017-05-26 17:15:44.109776,36478728,39743922,HP..,243,590
28118,2017-05-26 17:15:46.319775,36478728,39743923,HP..,242,590
28119,2017-05-26 17:15:48.529609,36478728,39743923,HP..,242,580
28120,2017-05-26 17:15:50.740193,36478728,39743923,HP..,242,600
28121,2017-05-26 17:15:52.950047,36478728,39743924,HP..,242,590
28122,2017-05-26 17:15:55.160586,36478728,39743924,HP..,242,590
28123,2017-05-26 17:15:57.369978,36478728,39743924,HP..,242,590
28124,2017-05-26 17:15:59.580923,36478728,39743924,HP..,242,590
28125,2017-05-26 17:16:01.790864,36478728,39743925,HP..,243,590
28126,2017-05-26 17:16:04.000643,36478728,39743925,HP..,243,590
28127,2017-05-26 17:16:06.210837,36478728,39743926,HP..,243,580
28128,2017-05-26 17:16:08.420835,36478728,39743926,HP..,243,590
28129,2017-05-26 17:16:10.636222,36478728,39743926,HP..,243,590
28130,2017-05-26 17:16:12.841298,36478728,39743926,HP..,243,590
28131,2017-05-26 17:16:15.051606,36478728,39743927,HP..,242,590
28132,2017-05-26 17:16:17.261708,36478728,39743927,HP..,242,580
28133,2017-05-26 17:16:19.471446,36478728,39743928,HP..,242,590
28134,2017-05-26 17:16:21.682174,36478728,39743928,HP..,242,580
28135,2017-05-26 17:16:23.892035,36478728,39743928,HP..,242,590
28136,2017-05-26 17:16:26.102401,36478728,39743929,HP..,242,590
28137,2017-05-26 17:16:28.311860,36478728,39743929,HP..,242,580
28138,2017-05-26 17:16:30.522434,36478728,39743929,HP..,242,580
28139,2017-05-26 17:16:32.732531,36478728,39743929,HP..,243,580
28140,2017-05-26 17:16:34.942407,36478728,39743930,HP..,243,580
28141,2017-05-26 17:16:37.152757,36478728,39743930,HP..,243,580
28142,2017-05-26 17:16:39.362681,36478728,39743931,HP..,243,580
28143,2017-05-26 17:16:41.572964,36478728,39743931,HP..,243,580
28144,2017-05-26 17:16:43.782826,36478728,39743931,HP..,243,580
28145,2017-05-26 17:16:45.993513,36478728,39743932,HP..,242,580
28146,2017-05-26 17:16:48.203603,36478728,39743932,HP..,241,580
28147,2017-05-26 17:16:50.413489,36478728,39743932,HP..,240,580
28148,2017-05-26 17:16:52.623899,36478728,39743932,HP..,241,580
28149,2017-05-26 17:16:54.833736,36478728,39743933,HP..,241,580
28150,2017-05-26 17:16:57.044284,36478728,39743933,HP..,241,600
28151,2017-05-26 17:16:59.254175,36478728,39743933,HP..,242,590
28152,2017-05-26 17:17:01.464295,36478728,39743934,HP..,242,590
28153,2017-05-26 17:17:03.674504,36478728,39743934,HP..,243,590
28154,2017-05-26 17:17:05.884397,36478728,39743935,HP..,243,580
28155,2017-05-26 17:17:08.094754,36478728,39743935,HP..,243,580
28156,2017-05-26 17:17:10.304429,36478728,39743935,HP..,243,590
28157,2017-05-26 17:17:12.515361,36478728,39743935,HP..,243,610
28158,2017-05-26 17:17:14.724633,36478728,39743936,HP..,243,590
28159,2017-05-26 17:17:16.935604,36478728,39743936,HP..,242,580
28160,2017-05-26 17:17:19.145326,36478728,39743937,HP..,242,590
28161,2017-05-26 17:17:21.355255,36478728,39743937,HP..,242,590
28162,2017-05-26 17:17:23.565536,36478728,39743937,HP..,242,580
28163,2017-05-26 17:17:25.775723,36478728,39743937,HP..,242,580
28164,2017-05-26 17:17:27.985710,36478728,39743938,HP..,242,580
28165,2017-05-26 17:17:30.195940,36478728,39743938,HP..,241,580
28166,2017-05-26 17:17:32.406143,36478728,39743938,HP..,242,580
28167,2017-05-26 17:17:34.616353,36478728,39743939,HP..,242,590
28168,2017-05-26 17:17:36.826158,36478728,39743939,HP..,241,580
28169,2017-05-26 17:17:39.036543,36478728,39743939,HP..,241,570
28170,2017-05-26 17:17:41.246286,36478728,39743940,HP..,240,580
28171,2017-05-26 17:17:43.457006,36478728,39743940,HP..,241,580
28172,2017-05-26 17:17:45.666493,36478728,39743940,HP..,241,580
28173,2017-05-26 17:17:47.877185,36478728,39743941,HP..,240,570
28174,2017-05-26 17:17:50.087168,36478728,39743941,HP..,241,570
28175,2017-05-26 17:17:52.297214,36478728,39743941,HP..,241,570
28176,2017-05-26 17:17:54.507595,36478728,39743942,HP..,241,580
28177,2017-05-26 17:17:56.717624,36478728,39743942,HP..,240,580
28178,2017-05-26 17:17:58.927543,36478728,39743942,HP..,240,580
28179,2017-05-26 17:18:01.137878,36478728,39743943,HP..,241,580
28180,2017-05-26 17:18:03.348089,36478728,39743943,HP..,240,580
28181,2017-05-26 17:18:05.558087,36478728,39743943,HP..,240,580
28182,2017-05-26 17:18:07.767974,36478728,39743944,HP..,240,580
28183,2017-05-26 17:18:09.978284,36478728,39743944,HP..,241,570
28184,2017-05-26 17:18:12.188147,36478728,39743944,HP..,240,570
28185,2017-05-26 17:18:14.398869,36478728,39743945,HP..,240,580
28186,2017-05-26 17:18:16.608690,36478728,39743945,HP..,241,580
28187,2017-05-26 17:18:18.819024,36478728,39743945,HP..,241,580
28188,2017-05-26 17:18:21.028999,36478728,39743946,HP..,241,570
28189,2017-05-26 17:18:23.238995,36478728,39743946,HP..,241,570
28190,2017-05-26 17:18:25.449424,36478728,39743946,HP..,241,580
28191,2017-05-26 17:18:27.659317,36478728,39743947,HP..,241,570
28192,2017-05-26 17:18:29.869825,36478728,39743947,HP..,242,590
28193,2017-05-26 17:18:32.079780,36478728,39743947,HP..,242,580
28194,2017-05-26 17:18:34.289925,36478728,39743948,HP..,242,580
28195,2017-05-26 17:18:36.500082,36478728,39743948,HP..,242,580
28196,2017-05-26 17:18:38.709825,36478728,39743948,HP..,242,590
28197,2017-05-26 17:18:40.920266,36478728,39743949,HP..,242,590
28198,2017-05-26 17:18:43.129991,36478728,39743949,HP..,241,580
28199,2017-05-26 17:18:45.340341,36478728,39743949,HP..,242,580
28200,2017-05-26 17:18:47.550231,36478728,39743950,HP..,242,590
28201,2017-05-26 17:18:49.760851,36478728,39743950,HP..,242,590
28202,2017-05-26 17:18:51.970848,36478728,39743950,HP..,242,590
28203,2017-05-26 17:18:54.180760,36478728,39743951,HP..,242,510
28204,2017-05-26 17:18:56.391280,36478728,39743951,HP..,242,520
28205,2017-05-26 17:18:58.601316,36478728,39743951,HP..,242,530
28206,2017-05-26 17:19:00.811729,36478728,39743951,HP..,242,500
28207,2017-05-26 17:19:03.021100,36478728,39743952,HP..,242,510
28208,2017-05-26 17:19:05.232128,36478728,39743952,HP..,242,510
28209,2017-05-26 17:19:07.441962,36478728,39743952,HP..,243,510
28210,2017-05-26 17:19:09.651770,36478728,39743953,HP..,242,510
28211,2017-05-26 17:19:11.861975,36478728,39743953,HP..,242,510
28212,2017-05-26 17:19:14.071827,36478728,39743953,HP..,242,510
28213,2017-05-26 17:19:16.282179,36478728,39743953,HP..,241,510
28214,2017-05-26 17:19:18.492090,36478728,39743954,HP..,241,510
28215,2017-05-26 17:19:20.703014,36478728,39743954,HP..,242,510
28216,2017-05-26 17:19:22.912865,36478728,39743954,HP..,242,510
28217,2017-05-26 17:19:25.122717,36478728,39743955,HP..,241,510
28218,2017-05-26 17:19:27.333175,36478728,39743955,HP..,241,510
28219,2017-05-26 17:19:29.543169,36478728,39743955,HP..,241,510
28220,2017-05-26 17:19:31.753108,36478728,39743955,HP..,241,510
28221,2017-05-26 17:19:33.963229,36478728,39743956,HP..,241,500
28222,2017-05-26 17:19:36.173518,36478728,39743956,HP..,242,500
28223,2017-05-26 17:19:38.383800,36478728,39743956,HP..,242,510
28224,2017-05-26 17:19:40.593575,36478728,39743957,HP..,241,500
28225,2017-05-26 17:19:42.804001,36478728,39743957,HP..,241,510
28226,2017-05-26 17:19:45.013890,36478728,39743957,HP..,241,500
28227,2017-05-26 17:19:47.224033,36478728,39743957,HP..,240,500
28228,2017-05-26 17:19:49.433954,36478728,39743958,HP..,241,500
28229,2017-05-26 17:19:51.644603,36478728,39743958,HP..,240,500
28230,2017-05-26 17:19:53.854610,36478728,39743958,HP..,240,500
28231,2017-05-26 17:19:56.064463,36478728,39743959,HP..,240,500
28232,2017-05-26 17:19:58.275013,36478728,39743959,HP..,240,520
28233,2017-05-26 17:20:00.484879,36478728,39743959,HP..,240,510
28234,2017-05-26 17:20:02.695020,36478728,39743959,HP..,240,510
28235,2017-05-26 17:20:04.905433,36478728,39743960,HP..,241,520
28236,2017-05-26 17:20:07.115708,36478728,39743960,HP..,240,540
28237,2017-05-26 17:20:09.325638,36478728,39743960,HP..,240,560
28238,2017-05-26 17:20:11.535480,36478728,39743961,HP..,240,550
28239,2017-05-26 17:20:13.745704,36478728,39743961,HP..,241,560
28240,2017-05-26 17:20:15.955763,36478728,39743961,HP..,240,550
28241,2017-05-26 17:20:18.165952,36478728,39743962,HP..,240,540
28242,2017-05-26 17:20:20.375800,36478728,39743962,HP..,240,560
28243,2017-05-26 17:20:22.586449,36478728,39743962,HP..,240,540
28244,2017-05-26 17:20:24.796462,36478728,39743962,HP..,240,560
28245,2017-05-26 17:20:27.006448,36478728,39743963,HP..,240,540
28246,2017-05-26 17:20:29.217029,36478728,39743963,HP..,241,550
28247,2017-05-26 17:20:31.426883,36478728,39743963,HP..,241,540
28248,2017-05-26 17:20:33.636881,36478728,39743964,HP..,241,540
28249,2017-05-26 17:20:35.847116,36478728,39743964,HP..,241,550
28250,2017-05-26 17:20:38.057535,36478728,39743964,HP..,241,540
28251,2017-05-26 17:20:40.267381,36478728,39743965,HP..,241,550
28252,2017-05-26 17:20:42.477217,36478728,39743965,HP..,241,540
28253,2017-05-26 17:20:44.687546,36478728,39743965,HP..,240,540
28254,2017-05-26 17:20:46.902560,36478728,39743966,HP..,240,550
28255,2017-05-26 17:20:49.108409,36478728,39743966,HP..,241,550
28256,2017-05-26 17:20:51.317627,36478728,39743966,HP..,241,550
28257,2017-05-26 17:20:53.528571,36478728,39743966,HP..,240,540
28258,2017-05-26 17:20:55.738306,36478728,39743967,HP..,240,540
28259,2017-05-26 17:20:57.948242,36478728,39743967,HP..,240,550
28260,2017-05-26 17:21:00.158709,36478728,39743967,HP..,240,550
28261,2017-05-26 17:21:02.368578,36478728,39743968,HP..,240,550
28262,2017-05-26 17:21:04.578746,36478728,39743968,HP..,240,540
28263,2017-05-26 17:21:06.788553,36478728,39743968,HP..,240,540
28264,2017-05-26 17:21:08.999094,36478728,39743969,HP..,240,530
28265,2017-05-26 17:21:11.209387,36478728,39743969,HP..,240,540
28266,2017-05-26 17:21:13.419093,36478728,39743969,HP..,240,540
28267,2017-05-26 17:21:15.629420,36478728,39743969,HP..,240,540
28268,2017-05-26 17:21:17.839294,36478728,39743970,HP..,240,540
28269,2017-05-26 17:21:20.049640,36478728,39743970,HP..,240,540
28270,2017-05-26 17:21:22.259481,36478728,39743970,HP..,242,550
28271,2017-05-26 17:21:24.470152,36478728,39743971,HP..,241,540
28272,2017-05-26 17:21:26.680176,36478728,39743971,HP..,241,540
28273,2017-05-26 17:21:28.890265,36478728,39743971,HP..,241,540
28274,2017-05-26 17:21:31.100564,36478728,39743972,HP..,241,550
28275,2017-05-26 17:21:33.310561,36478728,39743972,HP..,241,550
28276,2017-05-26 17:21:35.520980,36478728,39743972,HP..,241,550
28277,2017-05-26 17:21:37.730687,36478728,39743972,HP..,242,550
28278,2017-05-26 17:21:39.941407,36478728,39743973,HP..,241,550
28279,2017-05-26 17:21:42.151093,36478728,39743973,HP..,242,550
28280,2017-05-26 17:21:44.360954,36478728,39743973,HP..,242,550
28281,2017-05-26 17:21:46.571302,36478728,39743974,HP..,241,560
28282,2017-05-26 17:21:48.781123,36478728,39743974,HP..,241,550
28283,2017-05-26 17:21:50.991516,36478728,39743974,HP..,241,540
28284,2017-05-26 17:21:53.201329,36478728,39743975,HP..,242,550
28285,2017-05-26 17:21:55.412074,36478728,39743975,HP..,240,540
28286,2017-05-26 17:21:57.621972,36478728,39743975,HP..,240,540
28287,2017-05-26 17:21:59.832019,36478728,39743976,HP..,240,540
28288,2017-05-26 17:22:02.042461,36478728,39743976,HP..,240,540
28289,2017-05-26 17:22:04.252439,36478728,39743976,HP..,240,540
28290,2017-05-26 17:22:06.462408,36478728,39743977,HP..,240,530
28291,2017-05-26 17:22:08.672621,36478728,39743977,HP..,240,540
28292,2017-05-26 17:22:10.882868,36478728,39743977,HP..,240,540
28293,2017-05-26 17:22:13.092933,36478728,39743977,HP..,240,550
28294,2017-05-26 17:22:15.302826,36478728,39743978,HP..,240,540
28295,2017-05-26 17:22:17.513296,36478728,39743978,HP..,240,540
28296,2017-05-26 17:22:19.722982,36478728,39743978,HP..,240,540
28297,2017-05-26 17:22:21.933355,36478728,39743979,HP..,240,540
28298,2017-05-26 17:22:24.143210,36478728,39743979,HP..,240,540
28299,2017-05-26 17:22:26.353856,36478728,39743979,HP..,240,540
28300,2017-05-26 17:22:28.563877,36478728,39743980,HP..,240,540
28301,2017-05-26 17:22:30.773748,36478728,39743980,HP..,240,550
28302,2017-05-26 17:22:32.984265,36478728,39743980,HP..,241,550
28303,2017-05-26 17:22:35.194261,36478728,39743981,HP..,241,550
28304,2017-05-26 17:22:37.404758,36478728,39743981,HP..,241,550
28305,2017-05-26 17:22:39.614542,36478728,39743981,HP..,241,550
28306,2017-05-26 17:22:41.824780,36478728,39743981,HP..,241,550
28307,2017-05-26 17:22:44.034789,36478728,39743982,HP..,240,550
28308,2017-05-26 17:22:46.244676,36478728,39743982,HP..,240,550
28309,2017-05-26 17:22:48.454990,36478728,39743982,HP..,239,540
28310,2017-05-26 17:22:50.664824,36478728,39743983,HP..,239,540
28311,2017-05-26 17:22:52.875195,36478728,39743983,HP..,240,540
28312,2017-05-26 17:22:55.085624,36478728,39743983,HP..,240,550
28313,2017-05-26 17:22:57.295805,36478728,39743984,HP..,240,540
28314,2017-05-26 17:22:59.505759,36478728,39743984,HP..,240,570
28315,2017-05-26 17:23:01.715752,36478728,39743984,HP..,240,550
28316,2017-05-26 17:23:03.925945,36478728,39743985,HP..,240,570
28317,2017-05-26 17:23:06.136185,36478728,39743985,HP..,241,550
28318,2017-05-26 17:23:08.346113,36478728,39743985,HP..,241,560
28319,2017-05-26 17:23:10.556003,36478728,39743985,HP..,241,540
28320,2017-05-26 17:23:12.766522,36478728,39743986,HP..,241,550
