2017-05-22 00:00:01.132525
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464629 .
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:27:54.266175
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464630 &
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:27:56.476175
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464630 &
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:27:58.686186
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464630 &
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:00.896726
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464630 &
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:03.106675
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464630 &
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:05.317033
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464630 &
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:07.526492
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464630 &
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00210 $
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:09.737015
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464630 &
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:11.947168
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464630 &
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:14.157031
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464630 &
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 250 7
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:16.367446
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464630 &
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 250 7
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:18.577327
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464630 &
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 250 7
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:20.787910
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464630 &
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:22.998001
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464631 '
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00210 $
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:25.208158
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464631 '
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:27.418138
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464631 '
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:29.628087
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464631 '
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:31.838292
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464631 '
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:34.048564
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464631 '
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:36.258471
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464631 '
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:38.468715
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464631 '
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:40.678915
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464631 '
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:42.889048
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464631 '
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:45.098910
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464631 '
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:47.309381
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464631 '
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:49.519268
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464632 (
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:51.730012
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464632 (
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:53.939308
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464632 (
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:56.149993
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464632 (
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:28:58.360008
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464632 (
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:00.569849
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464632 (
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:02.780200
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464632 (
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:04.990351
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464632 (
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:07.200839
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464632 (
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:09.410648
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464632 (
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:11.620790
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464632 (
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:13.830930
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464632 (
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:16.040873
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464632 (
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:18.251091
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464633 )
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:20.461136
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464633 )
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:22.671974
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464633 )
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:24.881205
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464633 )
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:27.096599
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464633 )
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:29.301875
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464633 )
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:31.511866
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464633 )
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00220 %
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:33.722175
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464633 )
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:35.932222
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464633 )
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:38.142713
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464633 )
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:40.352090
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464633 )
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:42.562716
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464633 )
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:44.772802
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464634 *
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:46.982721
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464634 *
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:49.193041
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464634 *
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:51.403038
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464634 *
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:53.613872
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464634 *
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:55.823663
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464634 *
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:29:58.033781
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464634 *
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:00.243760
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464634 *
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:02.453631
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464634 *
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:04.664172
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464634 *
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:06.874171
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464634 *
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:09.084152
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464634 *
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:11.294206
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464634 *
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:13.504567
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464635 +
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:15.714842
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464635 +
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:17.924693
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464635 +
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:20.135053
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464635 +
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:22.344876
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464635 +
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:24.555656
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464635 +
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:26.765511
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464635 +
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:28.975617
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464635 +
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:31.185614
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464635 +
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:33.395514
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464635 +
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:35.606050
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464635 +
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:37.815892
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464635 +
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:40.026036
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464635 +
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:42.235917
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464636 ,
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:44.446435
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464636 ,
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:46.656591
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464636 ,
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:48.866457
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464636 ,
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:51.076758
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464636 ,
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:53.286617
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464636 ,
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:55.496957
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464636 ,
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:57.706852
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464636 ,
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:30:59.917608
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464636 ,
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:02.127659
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464636 ,
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:04.337373
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464636 ,
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:06.547889
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464636 ,
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:08.757807
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464637 -
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:10.967918
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464637 -
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:13.177737
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464637 -
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:15.388702
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464637 -
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:17.598442
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464637 -
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:19.808319
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464637 -
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:22.018786
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464637 -
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:24.228566
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464637 -
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:26.438879
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464637 -
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:28.648745
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464637 -
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00200 #
HHPHC A ,
MOTDETAT 000000 B2017-05-22 22:31:30.859424
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036464637 -
HCHP 039727614 :
PTEC HC.. S
IINST 001 X
IMAX 031 C
TENSION 251 8
PAPP 00190 +
HHPHC A ,
